"id","round","game_date","venue_id","home_team_id","away_team_id","season_year","afltables_game_id","home_score_str","away_score_str","home_score_goals","home_score_behinds","home_score_total","away_score_goals","away_score_behinds","away_score_total","margin","home_result","away_result"
12250,"R14","2018-06-23",2,5,20157,2018,15315,"12.10.82","16.13.109",12,10,82,16,13,109,27,"L","W"
12251,"R14","2018-06-23",14,20802,20525,2018,15316,"11.9.75","12.5.77",11,9,75,12,5,77,2,"L","W"
12252,"R14","2018-06-24",4,20158,19974,2018,15317,"11.13.79","9.5.59",11,13,79,9,5,59,20,"W","L"
12253,"R15","2018-06-28",14,20065,19882,2018,15318,"14.9.93","11.1.67",14,9,93,11,1,67,26,"W","L"
12254,"R15","2018-06-29",14,20802,20710,2018,15319,"16.7.103","15.11.101",16,7,103,15,11,101,2,"W","L"
12255,"R15","2018-06-30",4,19974,20893,2018,15320,"10.9.69","13.12.90",10,9,69,13,12,90,21,"L","W"
12256,"R15","2018-06-30",10,20617,20894,2018,15321,"12.16.88","12.6.78",12,16,88,12,6,78,10,"W","L"
12257,"R15","2018-06-30",3,20066,20158,2018,15322,"8.12.60","14.15.99",8,12,60,14,15,99,39,"L","W"
12258,"R15","2018-06-30",188,20157,20433,2018,15323,"13.17.95","13.6.84",13,17,95,13,6,84,11,"W","L"
12259,"R15","2018-07-01",4,19881,20709,2018,15324,"18.9.117","18.11.119",18,9,117,18,11,119,2,"L","W"
12260,"R15","2018-07-01",14,20434,20525,2018,15325,"19.11.125","16.12.108",19,11,125,16,12,108,17,"W","L"
12261,"R15","2018-07-01",11,20986,5,2018,15326,"9.10.64","18.11.119",9,10,64,18,11,119,55,"L","W"
12262,"R16","2018-07-05",1,19882,20710,2018,15327,"9.5.59","8.23.71",9,5,59,8,23,71,12,"L","W"
12263,"R16","2018-07-06",4,20065,20617,2018,15328,"15.13.103","8.8.56",15,13,103,8,8,56,47,"W","L"
12264,"R16","2018-07-07",2,5,19974,2018,15329,"18.12.120","7.13.55",18,12,120,7,13,55,65,"W","L"
12265,"R16","2018-07-07",10,20893,20709,2018,15330,"12.14.86","7.8.50",12,14,86,7,8,50,36,"W","L"
12266,"R16","2018-07-07",14,20802,20433,2018,15331,"9.5.59","19.8.122",9,5,59,19,8,122,63,"L","W"
12267,"R16","2018-07-07",70,19881,20986,2018,15332,"13.24.102","7.6.48",13,24,102,7,6,48,54,"W","L"
12268,"R16","2018-07-08",14,20525,20066,2018,15333,"14.11.95","8.10.58",14,11,95,8,10,58,37,"W","L"
12269,"R16","2018-07-08",4,20434,20158,2018,15334,"9.8.62","12.6.78",9,8,62,12,6,78,16,"L","W"
12270,"R16","2018-07-08",11,20894,20157,2018,15335,"13.8.86","10.15.75",13,8,86,10,15,75,11,"W","L"
12271,"R17","2018-07-12",10,20617,20710,2018,15336,"16.16.112","14.13.97",16,16,112,14,13,97,15,"W","L"
12272,"R17","2018-07-13",14,20709,19974,2018,15337,"16.20.116","7.10.52",16,20,116,7,10,52,64,"W","L"
12273,"R17","2018-07-14",68,20433,5,2018,15338,"9.11.65","15.8.98",9,11,65,15,8,98,33,"L","W"
12274,"R17","2018-07-14",4,19881,20802,2018,15339,"18.11.119","10.9.69",18,11,119,10,9,69,50,"W","L"
12275,"R17","2018-07-14",3,20066,20434,2018,15340,"6.15.51","13.17.95",6,15,51,13,17,95,44,"L","W"
12276,"R17","2018-07-14",188,20157,20065,2018,15341,"11.13.79","10.17.77",11,13,79,10,17,77,2,"W","L"
12277,"R17","2018-07-15",4,20158,20894,2018,15342,"9.13.67","15.12.102",9,13,67,15,12,102,35,"L","W"
12278,"R17","2018-07-15",14,20525,19882,2018,15343,"15.8.98","16.8.104",15,8,98,16,8,104,6,"L","W"
12279,"R17","2018-07-15",11,20986,20893,2018,15344,"8.11.59","7.8.50",8,11,59,7,8,50,9,"W","L"
12280,"R18","2018-07-20",14,20709,20065,2018,15345,"8.9.57","16.15.111",8,9,57,16,15,111,54,"L","W"
12281,"R18","2018-07-21",4,20158,20525,2018,15346,"20.10.130","9.10.64",20,10,130,9,10,64,66,"W","L"
12282,"R18","2018-07-21",1,19882,20066,2018,15347,"8.16.64","12.16.88",8,16,64,12,16,88,24,"L","W"
12283,"R18","2018-07-21",14,20434,20986,2018,15348,"13.21.99","11.4.70",13,21,99,11,4,70,29,"W","L"
12284,"R18","2018-07-21",2,5,20617,2018,15349,"13.10.88","13.15.93",13,10,88,13,15,93,5,"L","W"
12285,"R18","2018-07-21",7,20710,19881,2018,15350,"16.4.100","14.14.98",16,4,100,14,14,98,2,"W","L"
12286,"R18","2018-07-22",14,19974,20433,2018,15351,"7.10.52","18.16.124",7,10,52,18,16,124,72,"L","W"
12287,"R18","2018-07-22",11,20894,20802,2018,15352,"14.16.100","6.10.46",14,16,100,6,10,46,54,"W","L"
12288,"R18","2018-07-22",10,20893,20157,2018,15353,"8.10.58","11.14.80",8,10,58,11,14,80,22,"L","W"
12289,"R19","2018-07-27",14,20434,19882,2018,15354,"15.19.109","10.6.66",15,19,109,10,6,66,43,"W","L"
12290,"R19","2018-07-28",4,20065,20158,2018,15355,"16.9.105","12.5.77",16,9,105,12,5,77,28,"W","L"
12291,"R19","2018-07-28",7,20710,5,2018,15356,"18.12.120","11.12.78",18,12,120,11,12,78,42,"W","L"
12292,"R19","2018-07-28",188,20157,20709,2018,15357,"13.8.86","8.13.61",13,8,86,8,13,61,25,"W","L"
12293,"R19","2018-07-28",3,20066,19974,2018,15358,"5.14.44","12.7.79",5,14,44,12,7,79,35,"L","W"
12294,"R19","2018-07-28",10,20617,19881,2018,15359,"10.17.77","13.12.90",10,17,77,13,12,90,13,"L","W"
12295,"R19","2018-07-29",52,20525,20894,2018,15360,"12.9.81","6.5.41",12,9,81,6,5,41,40,"W","L"
12296,"R19","2018-07-29",17,20802,20893,2018,15361,"5.4.34","11.12.78",5,4,34,11,12,78,44,"L","W"
12297,"R19","2018-07-29",11,20986,20433,2018,15362,"7.11.53","17.10.112",7,11,53,17,10,112,59,"L","W"
12298,"R20","2018-08-03",4,20065,20710,2018,15363,"12.13.85","12.10.82",12,13,85,12,10,82,3,"W","L"
12299,"R20","2018-08-04",4,20433,20434,2018,15364,"16.11.107","16.7.103",16,11,107,16,7,103,4,"W","L"
12300,"R20","2018-08-04",2,5,20525,2018,15365,"16.8.104","16.11.107",16,8,104,16,11,107,3,"L","W"
12301,"R20","2018-08-04",10,20617,20893,2018,15366,"13.18.96","14.9.93",13,18,96,14,9,93,3,"W","L"
12302,"R20","2018-08-04",1,19882,20158,2018,15367,"11.7.73","10.11.71",11,7,73,10,11,71,2,"W","L"
12303,"R20","2018-08-04",14,20709,20802,2018,15368,"9.14.68","15.13.103",9,14,68,15,13,103,35,"L","W"
12304,"R20","2018-08-05",14,19974,20157,2018,15369,"7.4.46","23.13.151",7,4,46,23,13,151,105,"L","W"
12305,"R20","2018-08-05",4,19881,20066,2018,15370,"21.17.143","7.5.47",21,17,143,7,5,47,96,"W","L"
12306,"R20","2018-08-05",11,20894,20986,2018,15371,"21.16.142","13.6.84",21,16,142,13,6,84,58,"W","L"
12307,"R21","2018-08-10",14,20434,20709,2018,15372,"18.14.122","11.13.79",18,14,122,11,13,79,43,"W","L"
12308,"R21","2018-08-11",4,20433,20710,2018,15373,"10.11.71","8.12.60",10,11,71,8,12,60,11,"W","L"
12309,"R21","2018-08-11",3,20066,20065,2018,15374,"7.9.51","19.11.125",7,9,51,19,11,125,74,"L","W"
12310,"R21","2018-08-11",10,20893,20894,2018,15375,"9.4.58","9.8.62",9,4,58,9,8,62,4,"L","W"
12311,"R21","2018-08-11",225,20157,20617,2018,15376,"15.16.106","13.14.92",15,16,106,13,14,92,14,"W","L"
12312,"R21","2018-08-11",14,20158,5,2018,15377,"14.20.104","11.7.73",14,20,104,11,7,73,31,"W","L"
12313,"R21","2018-08-12",14,20525,20802,2018,15378,"12.13.85","13.14.92",12,13,85,13,14,92,7,"L","W"
12314,"R21","2018-08-12",4,19881,19882,2018,15379,"10.18.78","13.9.87",10,18,78,13,9,87,9,"L","W"
12315,"R21","2018-08-12",11,20986,19974,2018,15380,"15.11.101","10.12.72",15,11,101,10,12,72,29,"W","L"
12316,"R22","2018-08-17",4,20065,20434,2018,15381,"12.9.81","11.7.73",12,9,81,11,7,73,8,"W","L"
12317,"R22","2018-08-18",4,20158,20893,2018,15382,"17.13.115","10.4.64",17,13,115,10,4,64,51,"W","L"
12318,"R22","2018-08-18",7,20710,20986,2018,15383,"24.14.158","3.7.25",24,14,158,3,7,25,133,"W","L"
12319,"R22","2018-08-18",188,20157,19882,2018,15384,"8.12.60","11.14.80",8,12,60,11,14,80,20,"L","W"
12320,"R22","2018-08-18",14,20709,20433,2018,15385,"11.10.76","12.8.80",11,10,76,12,8,80,4,"L","W"
12321,"R22","2018-08-18",3,20066,5,2018,15386,"11.8.74","10.18.78",11,8,74,10,18,78,4,"L","W"
12322,"R22","2018-08-19",14,19974,20802,2018,15387,"7.7.49","10.6.66",7,7,49,10,6,66,17,"L","W"
12323,"R22","2018-08-19",11,20894,19881,2018,15388,"14.7.91","16.12.108",14,7,91,16,12,108,17,"L","W"
12324,"R22","2018-08-19",10,20617,20525,2018,15389,"12.14.86","11.11.77",12,14,86,11,11,77,9,"W","L"
12325,"R23","2018-08-24",10,20893,20434,2018,15390,"13.11.89","17.9.111",13,11,89,17,9,111,22,"L","W"
12326,"R23","2018-08-25",7,20710,20066,2018,15391,"22.10.142","5.10.40",22,10,142,5,10,40,102,"W","L"
12327,"R23","2018-08-25",4,20065,20802,2018,15392,"15.8.98","14.11.95",15,8,98,14,11,95,3,"W","L"
12328,"R23","2018-08-25",11,20986,20158,2018,15393,"9.13.67","11.10.76",9,13,67,11,10,76,9,"L","W"
12329,"R23","2018-08-25",14,19974,20617,2018,15394,"8.13.61","26.9.165",8,13,61,26,9,165,104,"L","W"
12330,"R23","2018-08-25",1,19882,20433,2018,15395,"10.14.74","12.11.83",10,14,74,12,11,83,9,"L","W"
12331,"R23","2018-08-26",2,5,20894,2018,15396,"11.6.72","14.14.98",11,6,72,14,14,98,26,"L","W"
12332,"R23","2018-08-26",4,19881,20157,2018,15397,"15.12.102","8.9.57",15,12,102,8,9,57,45,"W","L"
12333,"R23","2018-08-26",14,20709,20525,2018,15398,"14.10.94","17.15.117",14,10,94,17,15,117,23,"L","W"
12334,"RQF","2018-09-06",4,20065,20433,2018,15399,"13.17.95","9.10.64",13,17,95,9,10,64,31,"W","L"
12335,"REF","2018-09-07",4,19881,20710,2018,15400,"10.15.75","6.10.46",10,15,75,6,10,46,29,"W","L"
12336,"REF","2018-09-08",1,19882,20157,2018,15401,"4.6.30","10.19.79",4,6,30,10,19,79,49,"L","W"
12337,"RQF","2018-09-08",11,20894,20158,2018,15402,"12.14.86","10.10.70",12,14,86,10,10,70,16,"W","L"
12338,"RSF","2018-09-14",4,20433,19881,2018,15403,"10.11.71","16.8.104",10,11,71,16,8,104,33,"L","W"
12339,"RSF","2018-09-15",4,20158,20157,2018,15404,"9.15.69","9.5.59",9,15,69,9,5,59,10,"W","L"
12340,"RPF","2018-09-21",4,20065,20158,2018,15405,"8.10.58","15.7.97",8,10,58,15,7,97,39,"L","W"
12341,"RPF","2018-09-22",11,20894,19881,2018,15406,"18.13.121","7.13.55",18,13,121,7,13,55,66,"W","L"
12342,"RGF","2018-09-29",4,20894,20158,2018,15407,"11.13.79","11.8.74",11,13,79,11,8,74,5,"W","L"
12343,"R1","2019-03-21",4,19974,20065,2019,15408,"9.10.64","14.13.97",9,10,64,14,13,97,33,"L","W"
12344,"R1","2019-03-22",4,20158,20710,2019,15409,"9.11.65","10.12.72",9,11,65,10,12,72,7,"L","W"
12345,"R1","2019-03-23",4,19881,20893,2019,15410,"9.7.61","12.15.87",9,7,61,12,15,87,26,"L","W"
12346,"R1","2019-03-23",10,20617,20433,2019,15411,"7.13.55","12.15.87",7,13,55,12,15,87,32,"L","W"
12347,"R1","2019-03-23",14,20802,19882,2019,15412,"11.16.82","9.11.65",11,16,82,9,11,65,17,"W","L"
12348,"R1","2019-03-23",2,5,20894,2019,15413,"15.12.102","8.10.58",15,12,102,8,10,58,44,"W","L"
12349,"R1","2019-03-24",14,20709,20066,2019,15414,"13.7.85","13.6.84",13,7,85,13,6,84,1,"W","L"
12350,"R1","2019-03-24",188,20157,20434,2019,15415,"16.16.112","5.10.40",16,16,112,5,10,40,72,"W","L"
12351,"R1","2019-03-24",11,20986,20525,2019,15416,"21.15.141","9.5.59",21,15,141,9,5,59,82,"W","L"
12352,"R2","2019-03-28",4,20065,20158,2019,15417,"10.6.66","17.8.110",10,6,66,17,8,110,44,"L","W"
12353,"R2","2019-03-29",1,19882,20617,2019,15418,"8.14.62","12.16.88",8,14,62,12,16,88,26,"L","W"
12354,"R2","2019-03-30",10,20893,19974,2019,15419,"13.10.88","11.6.72",13,10,88,11,6,72,16,"W","L"
12355,"R2","2019-03-30",14,20434,20709,2019,15420,"9.11.65","10.16.76",9,11,65,10,16,76,11,"L","W"
12356,"R2","2019-03-30",7,20710,19881,2019,15421,"20.6.126","6.10.46",20,6,126,6,10,46,80,"W","L"
12357,"R2","2019-03-30",11,20894,20157,2019,15422,"16.8.104","7.10.52",16,8,104,7,10,52,52,"W","L"
12358,"R2","2019-03-31",14,20525,5,2019,15423,"13.9.87","16.11.107",13,9,87,16,11,107,20,"L","W"
12359,"R2","2019-03-31",4,20433,20802,2019,15424,"13.9.87","16.10.106",13,9,87,16,10,106,19,"L","W"
12360,"R2","2019-03-31",3,20066,20986,2019,15425,"7.19.61","8.10.58",7,19,61,8,10,58,3,"W","L"
12361,"R3","2019-04-04",10,20617,20710,2019,15426,"10.15.75","14.15.99",10,15,75,14,15,99,24,"L","W"
12362,"R3","2019-04-05",4,19881,20434,2019,15427,"18.4.112","20.10.130",18,4,112,20,10,130,18,"L","W"
12363,"R3","2019-04-06",14,19974,19882,2019,15428,"10.14.74","14.9.93",10,14,74,14,9,93,19,"L","W"
12364,"R3","2019-04-06",188,20157,20065,2019,15429,"19.11.125","10.16.76",19,11,125,10,16,76,49,"W","L"
12365,"R3","2019-04-06",4,20158,20894,2019,15430,"11.10.76","15.8.98",11,10,76,15,8,98,22,"L","W"
12366,"R3","2019-04-06",2,5,20893,2019,15431,"16.11.107","13.12.90",16,11,107,13,12,90,17,"W","L"
12367,"R3","2019-04-07",14,20802,20066,2019,15432,"9.14.68","10.13.73",9,14,68,10,13,73,5,"L","W"
12368,"R3","2019-04-07",4,20433,20525,2019,15433,"13.9.87","10.11.71",13,9,87,10,11,71,16,"W","L"
12369,"R3","2019-04-07",11,20986,20709,2019,15434,"11.5.71","9.12.66",11,5,71,9,12,66,5,"W","L"
12370,"R4","2019-04-11",1,19882,19881,2019,15435,"11.12.78","15.10.100",11,12,78,15,10,100,22,"L","W"
12371,"R4","2019-04-12",4,20158,20802,2019,15436,"11.12.78","9.10.64",11,12,78,9,10,64,14,"W","L"
12372,"R4","2019-04-13",7,20710,20157,2019,15437,"11.9.75","11.13.79",11,9,75,11,13,79,4,"L","W"
12373,"R4","2019-04-13",4,20434,5,2019,15438,"17.10.112","9.11.65",17,10,112,9,11,65,47,"W","L"
12374,"R4","2019-04-13",10,20893,20065,2019,15439,"14.8.92","15.9.99",14,8,92,15,9,99,7,"L","W"
12375,"R4","2019-04-13",14,20525,20617,2019,15440,"9.17.71","8.11.59",9,17,71,8,11,59,12,"W","L"
12376,"R4","2019-04-13",11,20894,20986,2019,15441,"10.9.69","7.14.56",10,9,69,7,14,56,13,"W","L"
12377,"R4","2019-04-14",3,20066,19974,2019,15442,"8.11.59","8.9.57",8,11,59,8,9,57,2,"W","L"
12378,"R4","2019-04-14",14,20709,20433,2019,15443,"10.14.74","10.9.69",10,14,74,10,9,69,5,"W","L"
12379,"R5","2019-04-18",2,5,20158,2019,15444,"8.13.61","18.15.123",8,13,61,18,15,123,62,"L","W"
12380,"R5","2019-04-19",14,20525,20434,2019,15445,"7.16.58","17.14.116",7,16,58,17,14,116,58,"L","W"
12381,"R5","2019-04-19",11,20894,20893,2019,15446,"8.5.53","13.17.95",8,5,53,13,17,95,42,"L","W"
12382,"R5","2019-04-20",225,20157,20986,2019,15447,"11.16.82","16.10.106",11,16,82,16,10,106,24,"L","W"
12383,"R5","2019-04-20",4,19881,20709,2019,15448,"7.13.55","15.5.95",7,13,55,15,5,95,40,"L","W"
12384,"R5","2019-04-20",14,20065,19882,2019,15449,"13.11.89","10.7.67",13,11,89,10,7,67,22,"W","L"
12385,"R5","2019-04-21",14,20802,19974,2019,15450,"7.15.57","15.11.101",7,15,57,15,11,101,44,"L","W"
12386,"R5","2019-04-21",10,20617,20066,2019,15451,"18.11.119","6.10.46",18,11,119,6,10,46,73,"W","L"
12387,"R5","2019-04-22",4,20433,20710,2019,15452,"13.12.90","17.11.113",13,12,90,17,11,113,23,"L","W"
12388,"R6","2019-04-24",4,20065,19881,2019,15453,"12.13.85","6.6.42",12,13,85,6,6,42,43,"W","L"
12389,"R6","2019-04-25",4,20434,20158,2019,15454,"10.9.69","10.13.73",10,9,69,10,13,73,4,"L","W"
12390,"R6","2019-04-26",10,20893,20525,2019,15455,"12.16.88","11.6.72",12,16,88,11,6,72,16,"W","L"
12391,"R6","2019-04-27",3,20066,5,2019,15456,"9.8.62","16.15.111",9,8,62,16,15,111,49,"L","W"
12392,"R6","2019-04-27",14,20709,20617,2019,15457,"10.8.68","15.7.97",10,8,68,15,7,97,29,"L","W"
12393,"R6","2019-04-27",1,19882,20157,2019,15458,"12.7.79","18.12.120",12,7,79,18,12,120,41,"L","W"
12394,"R6","2019-04-27",11,20986,20802,2019,15459,"13.10.88","9.15.69",13,10,88,9,15,69,19,"W","L"
12395,"R6","2019-04-28",68,20433,19974,2019,15460,"13.15.93","13.10.88",13,15,93,13,10,88,5,"W","L"
12396,"R6","2019-04-28",7,20710,20894,2019,15461,"15.14.104","7.4.46",15,14,104,7,4,46,58,"W","L"
12397,"R7","2019-05-03",14,20158,20893,2019,15462,"15.18.108","10.9.69",15,18,108,10,9,69,39,"W","L"
12398,"R7","2019-05-04",4,19881,20433,2019,15463,"11.13.79","11.8.74",11,13,79,11,8,74,5,"W","L"
12399,"R7","2019-05-04",225,20157,20709,2019,15464,"18.6.114","10.10.70",18,6,114,10,10,70,44,"W","L"
12400,"R7","2019-05-04",2,5,19882,2019,15465,"14.19.103","12.9.81",14,19,103,12,9,81,22,"W","L"
12401,"R7","2019-05-04",14,20802,20065,2019,15466,"15.9.99","7.10.52",15,9,99,7,10,52,47,"W","L"
12402,"R7","2019-05-04",11,20894,20066,2019,15467,"11.14.80","8.9.57",11,14,80,8,9,57,23,"W","L"
12403,"R7","2019-05-05",14,19974,20525,2019,15468,"8.14.62","18.12.120",8,14,62,18,12,120,58,"L","W"
12404,"R7","2019-05-05",4,20710,20434,2019,15469,"13.8.86","7.12.54",13,8,86,7,12,54,32,"W","L"
12405,"R7","2019-05-05",10,20617,20986,2019,15470,"7.9.51","5.4.34",7,9,51,5,4,34,17,"W","L"
12406,"R8","2019-05-10",1,19882,20434,2019,15471,"11.11.77","10.12.72",11,11,77,10,12,72,5,"W","L"
12407,"R8","2019-05-11",4,19974,20158,2019,15472,"13.9.87","16.10.106",13,9,87,16,10,106,19,"L","W"
12408,"R8","2019-05-11",17,20802,5,2019,15473,"13.14.92","11.10.76",13,14,92,11,10,76,16,"W","L"
12409,"R8","2019-05-11",3,20066,19881,2019,15474,"9.6.60","8.13.61",9,6,60,8,13,61,1,"L","W"
12410,"R8","2019-05-11",14,20709,20894,2019,15475,"10.10.70","12.16.88",10,10,70,12,16,88,18,"L","W"
12411,"R8","2019-05-11",10,20893,20617,2019,15476,"9.14.68","13.10.88",9,14,68,13,10,88,20,"L","W"
12412,"R8","2019-05-12",14,20525,20710,2019,15477,"11.14.80","16.8.104",11,14,80,16,8,104,24,"L","W"
12413,"R8","2019-05-12",4,20433,20157,2019,15478,"10.11.71","5.8.38",10,11,71,5,8,38,33,"W","L"
12414,"R8","2019-05-12",11,20986,20065,2019,15479,"12.14.86","17.9.111",12,14,86,17,9,111,25,"L","W"
12415,"R9","2019-05-17",11,20894,19881,2019,15480,"13.7.85","9.15.69",13,7,85,9,15,69,16,"W","L"
12416,"R9","2019-05-18",4,20158,20709,2019,15481,"17.10.112","10.11.71",17,10,112,10,11,71,41,"W","L"
12417,"R9","2019-05-18",2,5,20617,2019,15482,"13.15.93","13.14.92",13,15,93,13,14,92,1,"W","L"
12418,"R9","2019-05-18",7,20710,20802,2019,15483,"21.7.133","13.11.89",21,7,133,13,11,89,44,"W","L"
12419,"R9","2019-05-18",14,20434,20986,2019,15484,"8.12.60","7.11.53",8,12,60,7,11,53,7,"W","L"
12420,"R9","2019-05-18",52,20525,19882,2019,15485,"10.12.72","11.11.77",10,12,72,11,11,77,5,"L","W"
12421,"R9","2019-05-19",10,20893,20066,2019,15486,"13.11.89","7.9.51",13,11,89,7,9,51,38,"W","L"
12422,"R9","2019-05-19",4,20065,20433,2019,15487,"14.11.95","8.11.59",14,11,95,8,11,59,36,"W","L"
12423,"R9","2019-05-19",188,20157,19974,2019,15488,"20.18.138","7.3.45",20,18,138,7,3,45,93,"W","L"
12424,"R10","2019-05-24",1,19882,20158,2019,15489,"11.7.73","11.14.80",11,7,73,11,14,80,7,"L","W"
12425,"R10","2019-05-25",68,20433,20893,2019,15490,"12.8.80","6.13.49",12,8,80,6,13,49,31,"W","L"
12426,"R10","2019-05-25",14,20802,20525,2019,15491,"13.12.90","18.7.115",13,12,90,18,7,115,25,"L","W"
12427,"R10","2019-05-25",10,20617,20894,2019,15492,"10.13.73","13.7.85",10,13,73,13,7,85,12,"L","W"
12428,"R10","2019-05-25",4,20065,20434,2019,15493,"10.13.73","6.14.50",10,13,73,6,14,50,23,"W","L"
12429,"R10","2019-05-25",3,20066,20710,2019,15494,"9.10.64","13.13.91",9,10,64,13,13,91,27,"L","W"
12430,"R10","2019-05-26",4,19881,20157,2019,15495,"10.8.68","14.10.94",10,8,68,14,10,94,26,"L","W"
12431,"R10","2019-05-26",14,20709,19974,2019,15496,"9.14.68","8.7.55",9,14,68,8,7,55,13,"W","L"
12432,"R10","2019-05-26",11,20986,5,2019,15497,"10.13.73","10.12.72",10,13,73,10,12,72,1,"W","L"
12433,"R11","2019-05-31",14,20525,20065,2019,15498,"15.9.99","9.8.62",15,9,99,9,8,62,37,"W","L"
12434,"R11","2019-06-01",4,20158,20986,2019,15499,"11.9.75","11.13.79",11,9,75,11,13,79,4,"L","W"
12435,"R11","2019-06-01",188,20157,20066,2019,15500,"19.12.126","6.7.43",19,12,126,6,7,43,83,"W","L"
12436,"R11","2019-06-01",7,20710,19882,2019,15501,"13.7.85","8.15.63",13,7,85,8,15,63,22,"W","L"
12437,"R11","2019-06-01",2,5,20433,2019,15502,"12.13.85","10.6.66",12,13,85,10,6,66,19,"W","L"
12438,"R11","2019-06-01",70,19881,20617,2019,15503,"12.16.88","14.6.90",12,16,88,14,6,90,2,"L","W"
12439,"R11","2019-06-02",2803,20709,20893,2019,15504,"9.15.69","22.7.139",9,15,69,22,7,139,70,"L","W"
12440,"R11","2019-06-02",4,20434,19974,2019,15505,"11.8.74","4.9.33",11,8,74,4,9,33,41,"W","L"
12441,"R11","2019-06-02",11,20894,20802,2019,15506,"21.7.133","10.12.72",21,7,133,10,12,72,61,"W","L"
12442,"R12","2019-06-07",4,20065,20710,2019,15507,"5.7.37","16.8.104",5,7,37,16,8,104,67,"L","W"
12443,"R12","2019-06-08",14,19974,5,2019,15508,"11.12.78","9.9.63",11,12,78,9,9,63,15,"W","L"
12444,"R12","2019-06-08",3,20066,20525,2019,15509,"11.6.72","14.15.99",11,6,72,14,15,99,27,"L","W"
12445,"R12","2019-06-08",10,20617,20157,2019,15510,"12.10.82","9.7.61",12,10,82,9,7,61,21,"W","L"
12446,"R12","2019-06-09",1,19882,20894,2019,15511,"18.8.116","10.11.71",18,8,116,10,11,71,45,"W","L"
12447,"R12","2019-06-10",4,20158,19881,2019,15512,"15.8.98","7.15.57",15,8,98,7,15,57,41,"W","L"
12448,"R13","2019-06-13",10,20617,20065,2019,15513,"15.11.101","9.14.68",15,11,101,9,14,68,33,"W","L"
12449,"R13","2019-06-14",14,20434,20433,2019,15514,"14.12.96","11.11.77",14,12,96,11,11,77,19,"W","L"
12450,"R13","2019-06-15",3255,20066,20709,2019,15515,"11.10.76","11.14.80",11,10,76,11,14,80,4,"L","W"
12451,"R13","2019-06-15",11,20986,20893,2019,15516,"15.10.100","12.7.79",15,10,100,12,7,79,21,"W","L"
12452,"R13","2019-06-15",14,19974,20802,2019,15517,"15.10.100","15.13.103",15,10,100,15,13,103,3,"L","W"
12453,"R13","2019-06-16",52,20525,20157,2019,15518,"10.8.68","14.7.91",10,8,68,14,7,91,23,"L","W"
12454,"R14","2019-06-20",11,20894,20434,2019,15519,"14.22.106","11.5.71",14,22,106,11,5,71,35,"W","L"
12455,"R14","2019-06-21",1,19882,20433,2019,15520,"12.10.82","9.9.63",12,10,82,9,9,63,19,"W","L"
12456,"R14","2019-06-22",4,19881,20986,2019,15521,"13.7.85","11.5.71",13,7,85,11,5,71,14,"W","L"
12457,"R14","2019-06-22",14,20709,5,2019,15522,"8.11.59","17.13.115",8,11,59,17,13,115,56,"L","W"
12458,"R14","2019-06-22",10,20893,20710,2019,15523,"9.13.67","8.8.56",9,13,67,8,8,56,11,"W","L"
12459,"R14","2019-06-23",14,20802,20158,2019,15524,"10.13.73","13.4.82",10,13,73,13,4,82,9,"L","W"
12460,"R15","2019-06-27",14,20434,20157,2019,15525,"12.5.77","10.11.71",12,5,77,10,11,71,6,"W","L"
12461,"R15","2019-06-28",7,20710,20617,2019,15526,"14.12.96","10.9.69",14,12,96,10,9,69,27,"W","L"
12462,"R15","2019-06-29",4,20433,20894,2019,15527,"9.17.71","11.11.77",9,17,71,11,11,77,6,"L","W"
12463,"R15","2019-06-29",1,19882,20066,2019,15528,"14.9.93","7.9.51",14,9,93,7,9,51,42,"W","L"
12464,"R15","2019-06-29",14,20158,20525,2019,15529,"5.7.37","11.15.81",5,7,37,11,15,81,44,"L","W"
12465,"R15","2019-06-29",10,20893,20802,2019,15530,"5.11.41","10.6.66",5,11,41,10,6,66,25,"L","W"
12466,"R15","2019-06-30",14,20709,20065,2019,15531,"10.10.70","16.7.103",10,10,70,16,7,103,33,"L","W"
12467,"R15","2019-06-30",2,5,19881,2019,15532,"15.17.107","11.8.74",15,17,107,11,8,74,33,"W","L"
12468,"R15","2019-06-30",11,20986,19974,2019,15533,"11.9.75","11.13.79",11,9,75,11,13,79,4,"L","W"
12469,"R16","2019-07-05",4,20433,20158,2019,15534,"9.13.67","9.9.63",9,13,67,9,9,63,4,"W","L"
12470,"R16","2019-07-06",4,20434,19882,2019,15535,"11.10.76","9.12.66",11,10,76,9,12,66,10,"W","L"
12471,"R16","2019-07-06",3,20066,20065,2019,15536,"9.4.58","23.12.150",9,4,58,23,12,150,92,"L","W"
12472,"R16","2019-07-06",10,20617,20893,2019,15537,"5.14.44","15.11.101",5,14,44,15,11,101,57,"L","W"
12473,"R16","2019-07-06",14,20802,20710,2019,15538,"10.11.71","7.13.55",10,11,71,7,13,55,16,"W","L"
12474,"R16","2019-07-06",11,20986,20894,2019,15539,"2.19.31","19.8.122",2,19,31,19,8,122,91,"L","W"
12475,"R16","2019-07-07",4,19974,19881,2019,15540,"15.10.100","15.15.105",15,10,100,15,15,105,5,"L","W"
12476,"R16","2019-07-07",52,20525,20709,2019,15541,"17.10.112","11.7.73",17,10,112,11,7,73,39,"W","L"
